"FABLE_Exporter","FABLE_Importer","Year","FABLE_Item","adv_ij_agg","sdt_ij_agg","Regional_lv"
"IRL","DEU",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"MEX","DEU",2000,"Coffee",0.0268407696428571,8.18643474107143,"R_CSA"
"NOR","DEU",2000,"Coffee",0.0211305057571429,24.9927939757506,"R_OEU"
"NPL","DEU",2000,"Coffee",0.0334325781142857,39.5434707759457,"R_ASP"
"RUS","DEU",2000,"Coffee",0.0577766344714286,68.3371963999746,"R_NEU"
"RWA","DEU",2000,"Coffee",0.0321724067142857,19.0718027002286,"R_SSA"
"SWE","DEU",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"TUR","DEU",2000,"Coffee",0.0250612106857143,29.6419632662701,"R_NEU"
"USA","DEU",2000,"Coffee",0.0853971582,498.8901982044,"R_WRL"
"R_NMC","DNK",2000,"Coffee",0.0547775684127551,91.1391194512229,"R_NMC"
"R_SSA","DNK",2000,"Coffee",0.0301388878932773,19.5820017747447,"R_SSA"
"R_NEU","DNK",2000,"Coffee",0.047218757677551,55.8495237165348,"R_NEU"
"ARG","DNK",2000,"Coffee",0.0652997302,77.235382925419,"R_CSA"
"AUS","DNK",2000,"Coffee",0.0853971582,101.006270533099,"R_ASP"
"R_OEU","DNK",2000,"Coffee",0.00773579453533835,43.4613740954446,"R_OEU"
"R_ASP","DNK",2000,"Coffee",0.0530929454738095,41.6355361214092,"R_ASP"
"R_CSA","DNK",2000,"Coffee",0.0332761505071429,44.028076358205,"R_CSA"
"BRA","DNK",2000,"Coffee",0.0924876497142857,62.5863925616571,"R_CSA"
"CAN","DNK",2000,"Coffee",0.0853971582,101.006270533099,"R_WRL"
"CHN","DNK",2000,"Coffee",0.0547853039,64.7991027289413,"R_ASP"
"COL","DNK",2000,"Coffee",0.0204108963714286,27.5138883086857,"R_CSA"
"DEU","DNK",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"ETH","DNK",2000,"Coffee",0.0120435634,10.62603598782,"R_SSA"
"FIN","DNK",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"GBR","DNK",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"GRC","DNK",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"IDN","DNK",2000,"Coffee",0.0544636226857143,49.9703738141429,"R_ASP"
"IND","DNK",2000,"Coffee",0.0528587948714286,62.5204614225337,"R_ASP"
"IRL","DNK",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"MEX","DNK",2000,"Coffee",0.0268407696428571,8.18643474107143,"R_CSA"
"NOR","DNK",2000,"Coffee",0.0211305057571429,24.9927939757506,"R_OEU"
"NPL","DNK",2000,"Coffee",0.0334325781142857,39.5434707759457,"R_ASP"
"RUS","DNK",2000,"Coffee",0.0577766344714286,68.3371963999746,"R_NEU"
"RWA","DNK",2000,"Coffee",0.0321724067142857,19.0718027002286,"R_SSA"
"SWE","DNK",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"TUR","DNK",2000,"Coffee",0.0250612106857143,29.6419632662701,"R_NEU"
"USA","DNK",2000,"Coffee",0.0853971582,498.8901982044,"R_WRL"
"R_NMC","ETH",2000,"Coffee",0.355867346938775,558.158928571429,"R_NMC"
"R_SSA","ETH",2000,"Coffee",0.347689075630252,254.106208397337,"R_SSA"
"R_NEU","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_NEU"
"ARG","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_CSA"
"AUS","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_ASP"
"R_OEU","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_OEU"
"R_ASP","ETH",2000,"Coffee",0.357142857142857,308.55,"R_ASP"
"R_CSA","ETH",2000,"Coffee",0.357142857142857,475.217214859197,"R_CSA"
"BRA","ETH",2000,"Coffee",0.357142857142857,241.678571428571,"R_CSA"
"CAN","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_WRL"
"CHN","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_ASP"
"COL","ETH",2000,"Coffee",0.357142857142857,481.428571428571,"R_CSA"
"DEU","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_OEU"
"DNK","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_OEU"
"FIN","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_OEU"
"GBR","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_OEU"
"GRC","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_OEU"
"IDN","ETH",2000,"Coffee",0.357142857142857,327.678571428571,"R_ASP"
"IND","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_ASP"
"IRL","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_OEU"
"MEX","ETH",2000,"Coffee",0.357142857142857,108.928571428571,"R_CSA"
"NOR","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_OEU"
"NPL","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_ASP"
"RUS","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_NEU"
"RWA","ETH",2000,"Coffee",0.321428571428571,190.542857142857,"R_SSA"
"SWE","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_OEU"
"TUR","ETH",2000,"Coffee",0.357142857142857,422.4223476272,"R_NEU"
"USA","ETH",2000,"Coffee",0.357142857142857,2086.42857142857,"R_WRL"
"R_NMC","FIN",2000,"Coffee",0.0547775684127551,91.1391194512229,"R_NMC"
"R_SSA","FIN",2000,"Coffee",0.0301388878932773,19.5820017747447,"R_SSA"
"R_NEU","FIN",2000,"Coffee",0.047218757677551,55.8495237165348,"R_NEU"
"ARG","FIN",2000,"Coffee",0.0652997302,77.235382925419,"R_CSA"
"AUS","FIN",2000,"Coffee",0.0853971582,101.006270533099,"R_ASP"
"R_OEU","FIN",2000,"Coffee",0.00773579453533835,43.4613740954446,"R_OEU"
"R_ASP","FIN",2000,"Coffee",0.0530929454738095,41.6355361214092,"R_ASP"
"R_CSA","FIN",2000,"Coffee",0.0332761505071429,44.028076358205,"R_CSA"
"BRA","FIN",2000,"Coffee",0.0924876497142857,62.5863925616571,"R_CSA"
"CAN","FIN",2000,"Coffee",0.0853971582,101.006270533099,"R_WRL"
"CHN","FIN",2000,"Coffee",0.0547853039,64.7991027289413,"R_ASP"
"COL","FIN",2000,"Coffee",0.0204108963714286,27.5138883086857,"R_CSA"
"DEU","FIN",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"DNK","FIN",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"ETH","FIN",2000,"Coffee",0.0120435634,10.62603598782,"R_SSA"
"GBR","FIN",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"GRC","FIN",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"IDN","FIN",2000,"Coffee",0.0544636226857143,49.9703738141429,"R_ASP"
"IND","FIN",2000,"Coffee",0.0528587948714286,62.5204614225337,"R_ASP"
"IRL","FIN",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"MEX","FIN",2000,"Coffee",0.0268407696428571,8.18643474107143,"R_CSA"
"NOR","FIN",2000,"Coffee",0.0211305057571429,24.9927939757506,"R_OEU"
"NPL","FIN",2000,"Coffee",0.0334325781142857,39.5434707759457,"R_ASP"
"RUS","FIN",2000,"Coffee",0.0577766344714286,68.3371963999746,"R_NEU"
"RWA","FIN",2000,"Coffee",0.0321724067142857,19.0718027002286,"R_SSA"
"SWE","FIN",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"TUR","FIN",2000,"Coffee",0.0250612106857143,29.6419632662701,"R_NEU"
"USA","FIN",2000,"Coffee",0.0853971582,498.8901982044,"R_WRL"
"R_NMC","GBR",2000,"Coffee",0.0547775684127551,91.1391194512229,"R_NMC"
"R_SSA","GBR",2000,"Coffee",0.0301388878932773,19.5820017747447,"R_SSA"
"R_NEU","GBR",2000,"Coffee",0.047218757677551,55.8495237165348,"R_NEU"
"ARG","GBR",2000,"Coffee",0.0652997302,77.235382925419,"R_CSA"
"AUS","GBR",2000,"Coffee",0.0853971582,101.006270533099,"R_ASP"
"R_OEU","GBR",2000,"Coffee",0.00773579453533835,43.4613740954446,"R_OEU"
"R_ASP","GBR",2000,"Coffee",0.0530929454738095,41.6355361214092,"R_ASP"
"R_CSA","GBR",2000,"Coffee",0.0332761505071429,44.028076358205,"R_CSA"
"BRA","GBR",2000,"Coffee",0.0924876497142857,62.5863925616571,"R_CSA"
"CAN","GBR",2000,"Coffee",0.0853971582,101.006270533099,"R_WRL"
"CHN","GBR",2000,"Coffee",0.0547853039,64.7991027289413,"R_ASP"
"COL","GBR",2000,"Coffee",0.0204108963714286,27.5138883086857,"R_CSA"
"DEU","GBR",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"DNK","GBR",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"ETH","GBR",2000,"Coffee",0.0120435634,10.62603598782,"R_SSA"
"FIN","GBR",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"GRC","GBR",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"IDN","GBR",2000,"Coffee",0.0544636226857143,49.9703738141429,"R_ASP"
"IND","GBR",2000,"Coffee",0.0528587948714286,62.5204614225337,"R_ASP"
"IRL","GBR",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"MEX","GBR",2000,"Coffee",0.0268407696428571,8.18643474107143,"R_CSA"
"NOR","GBR",2000,"Coffee",0.0211305057571429,24.9927939757506,"R_OEU"
"NPL","GBR",2000,"Coffee",0.0334325781142857,39.5434707759457,"R_ASP"
"RUS","GBR",2000,"Coffee",0.0577766344714286,68.3371963999746,"R_NEU"
"RWA","GBR",2000,"Coffee",0.0321724067142857,19.0718027002286,"R_SSA"
"SWE","GBR",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"TUR","GBR",2000,"Coffee",0.0250612106857143,29.6419632662701,"R_NEU"
"USA","GBR",2000,"Coffee",0.0853971582,498.8901982044,"R_WRL"
"R_NMC","GRC",2000,"Coffee",0.0547775684127551,91.1391194512229,"R_NMC"
"R_SSA","GRC",2000,"Coffee",0.0301388878932773,19.5820017747447,"R_SSA"
"R_NEU","GRC",2000,"Coffee",0.047218757677551,55.8495237165348,"R_NEU"
"ARG","GRC",2000,"Coffee",0.0652997302,77.235382925419,"R_CSA"
"AUS","GRC",2000,"Coffee",0.0853971582,101.006270533099,"R_ASP"
"R_OEU","GRC",2000,"Coffee",0.00773579453533835,43.4613740954446,"R_OEU"
"R_ASP","GRC",2000,"Coffee",0.0530929454738095,41.6355361214092,"R_ASP"
"R_CSA","GRC",2000,"Coffee",0.0332761505071429,44.028076358205,"R_CSA"
"BRA","GRC",2000,"Coffee",0.0924876497142857,62.5863925616571,"R_CSA"
"CAN","GRC",2000,"Coffee",0.0853971582,101.006270533099,"R_WRL"
"CHN","GRC",2000,"Coffee",0.0547853039,64.7991027289413,"R_ASP"
"COL","GRC",2000,"Coffee",0.0204108963714286,27.5138883086857,"R_CSA"
"DEU","GRC",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"DNK","GRC",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"ETH","GRC",2000,"Coffee",0.0120435634,10.62603598782,"R_SSA"
"FIN","GRC",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"GBR","GRC",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"IDN","GRC",2000,"Coffee",0.0544636226857143,49.9703738141429,"R_ASP"
"IND","GRC",2000,"Coffee",0.0528587948714286,62.5204614225337,"R_ASP"
"IRL","GRC",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"MEX","GRC",2000,"Coffee",0.0268407696428571,8.18643474107143,"R_CSA"
"NOR","GRC",2000,"Coffee",0.0211305057571429,24.9927939757506,"R_OEU"
"NPL","GRC",2000,"Coffee",0.0334325781142857,39.5434707759457,"R_ASP"
"RUS","GRC",2000,"Coffee",0.0577766344714286,68.3371963999746,"R_NEU"
"RWA","GRC",2000,"Coffee",0.0321724067142857,19.0718027002286,"R_SSA"
"SWE","GRC",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"TUR","GRC",2000,"Coffee",0.0250612106857143,29.6419632662701,"R_NEU"
"USA","GRC",2000,"Coffee",0.0853971582,498.8901982044,"R_WRL"
"R_NMC","IDN",2000,"Coffee",0.0452380952285714,74.4211904605229,"R_NMC"
"R_SSA","IDN",2000,"Coffee",0.0452380952285714,34.651786526243,"R_SSA"
"R_NEU","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_NEU"
"ARG","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_CSA"
"AUS","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_ASP"
"R_OEU","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_OEU"
"R_ASP","IDN",2000,"Coffee",0.0452380952285714,39.082999991772,"R_ASP"
"R_CSA","IDN",2000,"Coffee",0.0452380952285714,60.1941805361591,"R_CSA"
"BRA","IDN",2000,"Coffee",0.0452380952285714,30.6126190411743,"R_CSA"
"CAN","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_WRL"
"CHN","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_ASP"
"COL","IDN",2000,"Coffee",0.0452380952285714,60.9809523681143,"R_CSA"
"DEU","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_OEU"
"DNK","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_OEU"
"ETH","IDN",2000,"Coffee",0.0452380952285714,39.9135714201686,"R_SSA"
"FIN","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_OEU"
"GBR","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_OEU"
"GRC","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_OEU"
"IND","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_ASP"
"IRL","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_OEU"
"MEX","IDN",2000,"Coffee",0.0452380952285714,13.7976190447143,"R_CSA"
"NOR","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_OEU"
"NPL","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_ASP"
"RUS","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_NEU"
"RWA","IDN",2000,"Coffee",0.0452380952285714,26.8171428514971,"R_SSA"
"SWE","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_OEU"
"TUR","IDN",2000,"Coffee",0.0452380952285714,53.5068306881808,"R_NEU"
"USA","IDN",2000,"Coffee",0.0452380952285714,264.280952325314,"R_WRL"
"R_NMC","IND",2000,"Coffee",0.55,904.805,"R_NMC"
"R_SSA","IND",2000,"Coffee",0.55,421.29277311828,"R_SSA"
"R_NEU","IND",2000,"Coffee",0.55,650.530415345888,"R_NEU"
"ARG","IND",2000,"Coffee",0.55,650.530415345888,"R_CSA"
"AUS","IND",2000,"Coffee",0.55,650.530415345888,"R_ASP"
"R_OEU","IND",2000,"Coffee",0.55,650.530415345888,"R_OEU"
"R_ASP","IND",2000,"Coffee",0.55,475.167,"R_ASP"
"R_CSA","IND",2000,"Coffee",0.55,731.834510883162,"R_CSA"
"BRA","IND",2000,"Coffee",0.55,372.185,"R_CSA"
"CAN","IND",2000,"Coffee",0.55,650.530415345888,"R_WRL"
"CHN","IND",2000,"Coffee",0.55,650.530415345888,"R_ASP"
"COL","IND",2000,"Coffee",0.55,741.4,"R_CSA"
"DEU","IND",2000,"Coffee",0.55,650.530415345888,"R_OEU"
"DNK","IND",2000,"Coffee",0.55,650.530415345888,"R_OEU"
"ETH","IND",2000,"Coffee",0.55,485.265,"R_SSA"
"FIN","IND",2000,"Coffee",0.55,650.530415345888,"R_OEU"
"GBR","IND",2000,"Coffee",0.55,650.530415345888,"R_OEU"
"GRC","IND",2000,"Coffee",0.55,650.530415345888,"R_OEU"
"IDN","IND",2000,"Coffee",0.55,504.625,"R_ASP"
"IRL","IND",2000,"Coffee",0.55,650.530415345888,"R_OEU"
"MEX","IND",2000,"Coffee",0.55,167.75,"R_CSA"
"NOR","IND",2000,"Coffee",0.55,650.530415345888,"R_OEU"
"NPL","IND",2000,"Coffee",0.55,650.530415345888,"R_ASP"
"RUS","IND",2000,"Coffee",0.55,650.530415345888,"R_NEU"
"RWA","IND",2000,"Coffee",0.55,326.04,"R_SSA"
"SWE","IND",2000,"Coffee",0.55,650.530415345888,"R_OEU"
"TUR","IND",2000,"Coffee",0.55,650.530415345888,"R_NEU"
"USA","IND",2000,"Coffee",0.55,3213.1,"R_WRL"
"R_NMC","IRL",2000,"Coffee",0.0547775684127551,91.1391194512229,"R_NMC"
"R_SSA","IRL",2000,"Coffee",0.0301388878932773,19.5820017747447,"R_SSA"
"R_NEU","IRL",2000,"Coffee",0.047218757677551,55.8495237165348,"R_NEU"
"ARG","IRL",2000,"Coffee",0.0652997302,77.235382925419,"R_CSA"
"AUS","IRL",2000,"Coffee",0.0853971582,101.006270533099,"R_ASP"
"R_OEU","IRL",2000,"Coffee",0.00773579453533835,43.4613740954446,"R_OEU"
"R_ASP","IRL",2000,"Coffee",0.0530929454738095,41.6355361214092,"R_ASP"
"R_CSA","IRL",2000,"Coffee",0.0332761505071429,44.028076358205,"R_CSA"
"BRA","IRL",2000,"Coffee",0.0924876497142857,62.5863925616571,"R_CSA"
"CAN","IRL",2000,"Coffee",0.0853971582,101.006270533099,"R_WRL"
"CHN","IRL",2000,"Coffee",0.0547853039,64.7991027289413,"R_ASP"
"COL","IRL",2000,"Coffee",0.0204108963714286,27.5138883086857,"R_CSA"
"DEU","IRL",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"DNK","IRL",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"ETH","IRL",2000,"Coffee",0.0120435634,10.62603598782,"R_SSA"
"FIN","IRL",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"GBR","IRL",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"GRC","IRL",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"IDN","IRL",2000,"Coffee",0.0544636226857143,49.9703738141429,"R_ASP"
"IND","IRL",2000,"Coffee",0.0528587948714286,62.5204614225337,"R_ASP"
"MEX","IRL",2000,"Coffee",0.0268407696428571,8.18643474107143,"R_CSA"
"NOR","IRL",2000,"Coffee",0.0211305057571429,24.9927939757506,"R_OEU"
"NPL","IRL",2000,"Coffee",0.0334325781142857,39.5434707759457,"R_ASP"
"RUS","IRL",2000,"Coffee",0.0577766344714286,68.3371963999746,"R_NEU"
"RWA","IRL",2000,"Coffee",0.0321724067142857,19.0718027002286,"R_SSA"
"SWE","IRL",2000,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"TUR","IRL",2000,"Coffee",0.0250612106857143,29.6419632662701,"R_NEU"
"USA","IRL",2000,"Coffee",0.0853971582,498.8901982044,"R_WRL"
"R_NMC","MEX",2000,"Coffee",0.707142857142857,1163.32071428571,"R_NMC"
"R_SSA","MEX",2000,"Coffee",0.707142857142857,541.66213686636,"R_SSA"
"R_NEU","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_NEU"
"ARG","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_CSA"
"AUS","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_ASP"
"R_OEU","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_OEU"
"R_ASP","MEX",2000,"Coffee",0.707142857142857,610.929,"R_ASP"
"R_CSA","MEX",2000,"Coffee",0.582727272727273,700.523983594601,"R_CSA"
"BRA","MEX",2000,"Coffee",0.707142857142857,478.523571428571,"R_CSA"
"CAN","MEX",2000,"Coffee",0.0142857142857143,16.896893905088,"R_WRL"
"CHN","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_ASP"
"COL","MEX",2000,"Coffee",0.289857142857143,390.727428571429,"R_CSA"
"DEU","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_OEU"
"DNK","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_OEU"
"ETH","MEX",2000,"Coffee",0.707142857142857,623.912142857143,"R_SSA"
"FIN","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_OEU"
"GBR","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_OEU"
"GRC","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_OEU"
"IDN","MEX",2000,"Coffee",0.707142857142857,648.803571428571,"R_ASP"
"IND","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_ASP"
"IRL","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_OEU"
"NOR","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_OEU"
"NPL","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_ASP"
"RUS","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_NEU"
"RWA","MEX",2000,"Coffee",0.707142857142857,419.194285714286,"R_SSA"
"SWE","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_OEU"
"TUR","MEX",2000,"Coffee",0.707142857142857,836.396248301857,"R_NEU"
"USA","MEX",2000,"Coffee",0.0142857142857143,83.4571428571429,"R_WRL"
"R_NMC","NOR",2000,"Coffee",0.0069178723494898,10.9893502706676,"R_NMC"
"R_SSA","NOR",2000,"Coffee",0.00574199479327731,4.10314465022967,"R_SSA"
"R_NEU","NOR",2000,"Coffee",0.00550261162653062,6.97232233517849,"R_NEU"
"ARG","NOR",2000,"Coffee",0.00388185194285714,4.59138683036018,"R_CSA"
"AUS","NOR",2000,"Coffee",0.00743491351428571,8.79388613910735,"R_ASP"
"R_OEU","NOR",2000,"Coffee",0.00490856408270676,7.48418783168669,"R_OEU"
"R_ASP","NOR",2000,"Coffee",0.00638830166428572,5.20066008554297,"R_ASP"
"R_CSA","NOR",2000,"Coffee",0.00500556111753247,6.84404169526693,"R_CSA"
"BRA","NOR",2000,"Coffee",0.00487779132857143,3.30080139204429,"R_CSA"
"CAN","NOR",2000,"Coffee",0.00743491351428571,8.79388613910735,"R_WRL"
"CHN","NOR",2000,"Coffee",0.00487779132857143,5.76936657990208,"R_ASP"
"COL","NOR",2000,"Coffee",0.00487779132857143,6.57526271091429,"R_CSA"
"DEU","NOR",2000,"Coffee",0.00453015161428571,5.35818438403842,"R_OEU"
"DNK","NOR",2000,"Coffee",0.00453015161428571,5.35818438403842,"R_OEU"
"ETH","NOR",2000,"Coffee",0.00385621475714286,3.40233828022714,"R_SSA"
"FIN","NOR",2000,"Coffee",0.00453015161428571,5.35818438403842,"R_OEU"
"GBR","NOR",2000,"Coffee",0.00453015161428571,5.35818438403842,"R_OEU"
"GRC","NOR",2000,"Coffee",0.00453015161428571,5.35818438403842,"R_OEU"
"IDN","NOR",2000,"Coffee",0.00487779132857143,4.47537354396429,"R_ASP"
"IND","NOR",2000,"Coffee",0.00572530547142857,6.77179153874639,"R_ASP"
"IRL","NOR",2000,"Coffee",0.00453015161428571,5.35818438403842,"R_OEU"
"MEX","NOR",2000,"Coffee",0.00388185194285714,1.18396484257143,"R_CSA"
"NPL","NOR",2000,"Coffee",0.00572530547142857,6.77179153874639,"R_ASP"
"RUS","NOR",2000,"Coffee",0.00816756622857143,9.66045500188659,"R_NEU"
"RWA","NOR",2000,"Coffee",0.0100110197571429,5.93453251203429,"R_SSA"
"SWE","NOR",2000,"Coffee",0.00453015161428571,5.35818438403842,"R_OEU"
"TUR","NOR",2000,"Coffee",0.00916350561428571,10.8384347514285,"R_NEU"
"USA","NOR",2000,"Coffee",0.00743491351428571,43.4347647504571,"R_WRL"
"R_NMC","NPL",2000,"Coffee",0.271428571428571,446.527142857143,"R_NMC"
"R_SSA","NPL",2000,"Coffee",0.271428571428571,207.910719201229,"R_SSA"
"R_NEU","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_NEU"
"ARG","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_CSA"
"AUS","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_ASP"
"R_OEU","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_OEU"
"R_ASP","NPL",2000,"Coffee",0.271428571428571,234.498,"R_ASP"
"R_CSA","NPL",2000,"Coffee",0.271428571428571,361.165083292989,"R_CSA"
"BRA","NPL",2000,"Coffee",0.271428571428571,183.675714285714,"R_CSA"
"CAN","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_WRL"
"CHN","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_ASP"
"COL","NPL",2000,"Coffee",0.271428571428571,365.885714285714,"R_CSA"
"DEU","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_OEU"
"DNK","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_OEU"
"ETH","NPL",2000,"Coffee",0.271428571428571,239.481428571429,"R_SSA"
"FIN","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_OEU"
"GBR","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_OEU"
"GRC","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_OEU"
"IDN","NPL",2000,"Coffee",0.271428571428571,249.035714285714,"R_ASP"
"IND","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_ASP"
"IRL","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_OEU"
"MEX","NPL",2000,"Coffee",0.271428571428571,82.7857142857143,"R_CSA"
"NOR","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_OEU"
"RUS","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_NEU"
"RWA","NPL",2000,"Coffee",0.271428571428571,160.902857142857,"R_SSA"
"SWE","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_OEU"
"TUR","NPL",2000,"Coffee",0.271428571428571,321.040984196672,"R_NEU"
"USA","NPL",2000,"Coffee",0.271428571428571,1585.68571428571,"R_WRL"
"R_NMC","RUS",2000,"Coffee",0.075,82.255,"R_NMC"
"R_SSA","RUS",2000,"Coffee",0.1,76.5986860215054,"R_SSA"
"R_NEU","RUS",2000,"Coffee",0.0714285714285714,59.139128667808,"R_NEU"
"ARG","RUS",2000,"Coffee",0.1,118.278257335616,"R_CSA"
"AUS","RUS",2000,"Coffee",0.1,118.278257335616,"R_ASP"
"R_OEU","RUS",2000,"Coffee",0.0947368421052632,59.139128667808,"R_OEU"
"R_ASP","RUS",2000,"Coffee",0.1,86.394,"R_ASP"
"R_CSA","RUS",2000,"Coffee",0.1,133.060820160575,"R_CSA"
"BRA","RUS",2000,"Coffee",0.1,67.67,"R_CSA"
"CAN","RUS",2000,"Coffee",0.1,118.278257335616,"R_WRL"
"CHN","RUS",2000,"Coffee",0.1,118.278257335616,"R_ASP"
"COL","RUS",2000,"Coffee",0.1,134.8,"R_CSA"
"DEU","RUS",2000,"Coffee",0.1,118.278257335616,"R_OEU"
"DNK","RUS",2000,"Coffee",0.1,118.278257335616,"R_OEU"
"ETH","RUS",2000,"Coffee",0.1,88.23,"R_SSA"
"FIN","RUS",2000,"Coffee",0.1,118.278257335616,"R_OEU"
"GBR","RUS",2000,"Coffee",0.1,118.278257335616,"R_OEU"
