"FABLE_Exporter","FABLE_Importer","dist_adj","Year","FABLE_Item","Q_ij","net_trade_ij","ln_dist","ln_quantity_kt","cost_per_tonne_km","transport_cost_usd_t"
"R_SSA","DNK",6639.3385,2010,"Cocoa",0.0002065,-0.0259851,8.80076761401375,-8.48521014556319,0.0160951307636602,106.861021341703
"R_SSA","DNK",6639.3385,2010,"Coffee",1.1591856,1.1591856,8.80076761401375,0.147717689586929,0.0147639368941943,98.0227746331944
"R_SSA","DNK",6639.3385,2020,"Rice",0,-0.8468506,8.80076761401375,0,0,0
"R_SSA","DNK",6639.3385,2000,"Corn",0.0036688,-0.0900812,8.80076761401375,-5.60789064586063,0.0156386215369677,103.830102057319
"R_SSA","DNK",6639.3385,2000,"Palm_oil",0,-1.1692321,8.80076761401375,0,0,0
"R_SSA","DNK",6639.3385,2020,"Corn",0.1220045,-0.1287455,8.80076761401375,-2.10369734968322,0.0151001044535195,100.254704852273
"R_SSA","DNK",6639.3385,2020,"Wheat",0,-15.8046607,8.80076761401375,0,0,0
"R_SSA","DNK",6639.3385,2005,"Rice",0.0016104,-12.5868099,8.80076761401375,-6.43127268363869,0.0157679187120337,104.688549769676
"R_SSA","DNK",6639.3385,2005,"Palm_oil",0.070073,0.070073,8.80076761401375,-2.65821772318767,0.0151840701975563,100.812181849338
"R_SSA","ETH",3805.17741842105,2000,"Palm_oil",2.129224,2.129224,8.24411789691468,0.755757594092127,0.0126971579551847,48.3149387291941
"R_SSA","ETH",3805.17741842105,2010,"Wheat",0.0565368,-0.3167467,8.24411789691468,-2.87286352541777,0.0131663508458501,50.1003009216378
"R_SSA","ETH",3805.17741842105,2015,"Cocoa",0.0143256,0.0143256,8.24411789691468,-4.24570713244172,0.0133483506798089,50.7928425799743
"R_SSA","ETH",3805.17741842105,2015,"Corn",0.0469939,0.0461127,8.24411789691468,-3.05773747292921,0.0131907145124989,50.1930089957998
"R_SSA","ETH",3805.17741842105,2000,"Coffee",0.5522547,0.3474724,8.24411789691468,-0.593745926079828,0.0128696679448827,48.971369846445
"R_SSA","ETH",3805.17741842105,2000,"Corn",0.1397026,-0.1950724,8.24411789691468,-1.96823940158246,0.013047781969782,49.6491253118958
"R_SSA","ETH",3805.17741842105,2015,"Coffee",0,-11.6149383,8.24411789691468,0,0,0
"R_SSA","ETH",3805.17741842105,2000,"Cocoa",0.0209568,-0.0119913,8.24411789691468,-3.86529210294054,0.0132976680109986,50.5999860331118
"R_SSA","ETH",3805.17741842105,2010,"Corn",0.2023203,0.074726,8.24411789691468,-1.597903193822,0.01299955067294,49.4655966702914
"R_SSA","ETH",3805.17741842105,2000,"Rice",0.0742463,0.0742463,8.24411789691468,-2.6003673341908,0.013130521879726,49.963965348817
"R_SSA","ETH",3805.17741842105,2020,"Wheat",4.9181398,4.4166326,8.24411789691468,1.59293036957949,0.0125913045118627,47.9121475970032
"R_SSA","ETH",3805.17741842105,2010,"Coffee",0,-7.6910041,8.24411789691468,0,0,0
"R_SSA","ETH",3805.17741842105,2005,"Cocoa",0.0504873,0.0504873,8.24411789691468,-2.98603345947703,0.0131812596309603,50.1570314940752
"R_SSA","ETH",3805.17741842105,2015,"Palm_oil",0.670281,0.670281,8.24411789691468,-0.4000582515369,0.012844765108966,48.8766101375601
"R_SSA","ETH",3805.17741842105,2000,"Soyabean",0.472937,0.472937,8.24411789691468,-0.748793091750104,0.012889637477359,49.0473574604801
"R_SSA","ETH",3805.17741842105,2000,"Wheat",1.1511533,0.8443871,8.24411789691468,0.140764309402652,0.0127754852308259,48.6129879097104
"R_SSA","ETH",3805.17741842105,2005,"Rice",6.7471623,6.7456098,8.24411789691468,1.90912201649158,0.0125515547346139,47.7608926422286
"R_SSA","ETH",3805.17741842105,2005,"Soyabean",1.494342,1.129706,8.24411789691468,0.401685976176084,0.0127421946718508,48.4863114264517
"R_SSA","ETH",3805.17741842105,2005,"Wheat",0.3485995,0.2076975,8.24411789691468,-1.05383158020591,0.0129290158617675,49.1971991996053
"R_SSA","ETH",3805.17741842105,2010,"Cocoa",0.0115571,0.0115571,8.24411789691468,-4.46045531226171,0.0133770468211223,50.9020364888956
"R_SSA","ETH",3805.17741842105,2015,"Soyabean",0,-6.661976,8.24411789691468,0,0,0
"R_SSA","ETH",3805.17741842105,2015,"Wheat",0.0033104,-2.351535,8.24411789691468,-5.710686250973,0.0135453406377175,51.5424243194638
"R_SSA","ETH",3805.17741842105,2010,"Palm_oil",2.129224,2.129224,8.24411789691468,0.755757594092127,0.0126971579551847,48.3149387291941
"R_SSA","ETH",3805.17741842105,2005,"Coffee",0,-3.8351749,8.24411789691468,0,0,0
"R_SSA","ETH",3805.17741842105,2020,"Palm_oil",59.696501,59.696501,8.24411789691468,4.0892734089657,0.0122808731942708,46.7309013573317
"R_SSA","ETH",3805.17741842105,2005,"Corn",0.0001622,-0.9713299,8.24411789691468,-8.72668041628296,0.0139600902954508,53.1206203513683
"R_SSA","ETH",3805.17741842105,2020,"Coffee",0,-13.6394657,8.24411789691468,0,0,0
"R_SSA","ETH",3805.17741842105,2020,"Corn",0.2227512,0.2227512,8.24411789691468,-1.50169982544034,0.0129870506809889,49.4180319831886
"R_SSA","ETH",3805.17741842105,2005,"Palm_oil",5.268245,5.268245,8.24411789691468,1.66169729001297,0.0125826488359695,47.8792112145531
"R_SSA","FIN",7254.74421052632,2000,"Cocoa",0.1342029,0.1342029,8.8894109077052,-2.00840244514004,0.0154374437176748,111.994705436127
"R_SSA","FIN",7254.74421052632,2000,"Coffee",4.4297576,4.4297576,8.8894109077052,1.48834486472701,0.0149069641364241,108.146211765246
"R_SSA","FIN",7254.74421052632,2005,"Cocoa",0.0004707,0.0004707,8.8894109077052,-7.66128960955718,0.0163352416806293,118.508000010094
"R_SSA","FIN",7254.74421052632,2005,"Coffee",4.7428459,4.7428459,8.8894109077052,1.55663735638239,0.0148967872745969,108.072381235824
"R_SSA","FIN",7254.74421052632,2005,"Palm_oil",0.04972,0.04972,8.8894109077052,-3.00134801233963,0.01559149267622,113.112291226271
"R_SSA","FIN",7254.74421052632,2005,"Wheat",0,-0.0327618,8.8894109077052,0,0,0
"R_SSA","FIN",7254.74421052632,2000,"Wheat",0,-0.0181656,8.8894109077052,0,0,0
"R_SSA","FIN",7254.74421052632,2020,"Coffee",3.61880665,3.61880665,8.8894109077052,1.28614431679349,0.0149371365937452,108.365105225313
"R_SSA","FIN",7254.74421052632,2015,"Corn",0.0036625,0.0036625,8.8894109077052,-5.60960930463895,0.0160035094235104,116.101367338315
"R_SSA","FIN",7254.74421052632,2015,"Wheat",0,-0.0186784,8.8894109077052,0,0,0
"R_SSA","FIN",7254.74421052632,2010,"Wheat",0,-0.0294807,8.8894109077052,0,0,0
"R_SSA","FIN",7254.74421052632,2010,"Cocoa",0,-0.0035116,8.8894109077052,0,0,0
"R_SSA","FIN",7254.74421052632,2020,"Corn",0.0205422,0.012461,8.8894109077052,-3.88527397213559,0.0157299208273763,114.116552054445
"R_SSA","FIN",7254.74421052632,2020,"Wheat",0,-0.0365391,8.8894109077052,0,0,0
"R_SSA","FIN",7254.74421052632,2010,"Rice",0,-1.1847015,8.8894109077052,0,0,0
"R_SSA","FIN",7254.74421052632,2015,"Cocoa",0,-0.0153405,8.8894109077052,0,0,0
"R_SSA","FIN",7254.74421052632,2015,"Coffee",3.8440517,3.8440517,8.8894109077052,1.34652694054934,0.0149281198812936,108.299691282858
"R_SSA","FIN",7254.74421052632,2010,"Coffee",4.14722905,4.14722905,8.8894109077052,1.42244041243731,0.0149167917275455,108.217508425038
"R_SSA","GBR",6421.45481578947,2010,"Cocoa",99.3630411,98.36526685,8.76739997783335,4.59878022460085,0.0139992156087447,89.8953304880488
"R_SSA","GBR",6421.45481578947,2015,"Corn",2.4404403,1.4725819,8.76739997783335,0.892178473845492,0.0145278473950204,93.289915617808
"R_SSA","GBR",6421.45481578947,2005,"Rice",0.0034382,-35.8010656,8.76739997783335,-5.67280720035688,0.0155136017960982,99.6198929637948
"R_SSA","GBR",6421.45481578947,2015,"Cocoa",44.5308974,42.9988787,8.76739997783335,3.79618327183659,0.0141120249833711,90.61973079001
"R_SSA","GBR",6421.45481578947,2015,"Coffee",3.6985424,3.3019981,8.76739997783335,1.30793879608714,0.0144675717577932,92.9028583368607
"R_SSA","GBR",6421.45481578947,2015,"Wheat",1.1380147,-44.5260716,8.76739997783335,0.129285253019656,0.0146391031998295,94.004339741384
"R_SSA","GBR",6421.45481578947,2010,"Coffee",5.5071124,5.2204486,8.76739997783335,1.70604042045884,0.0144100906122211,92.5337457578101
"R_SSA","GBR",6421.45481578947,2005,"Soyabean",0,-0.0363654,8.76739997783335,0,0,0
"R_SSA","GBR",6421.45481578947,2005,"Wheat",1.3907066,-24.5723325,8.76739997783335,0.329811963302629,0.0146097773007251,93.8160248053532
"R_SSA","GBR",6421.45481578947,2020,"Palm_oil",1.2390436,-0.3937029,8.76739997783335,0.214339791696951,0.0146266572718,93.9244187769023
"R_SSA","GBR",6421.45481578947,2020,"Rice",0.1093239,-2.3099111,8.76739997783335,-2.21344024347628,0.0149861059939173,96.2326025045717
"R_SSA","GBR",6421.45481578947,2020,"Wheat",1.09734195,-21.1926547,8.76739997783335,0.0928908464852644,0.0146444319841919,94.0385582893905
"R_SSA","GBR",6421.45481578947,2000,"Wheat",0.7456625,-71.2402661,8.76739997783335,-0.293482194016588,0.0147011235712916,94.4026007543864
"R_SSA","GBR",6421.45481578947,2005,"Cocoa",116.909334,115.89398635,8.76739997783335,4.76139871131274,0.013976468796444,89.7492628606564
"R_SSA","GBR",6421.45481578947,2005,"Coffee",13.6440129,12.71046225,8.76739997783335,2.61330081002649,0.0142799448412237,91.6980205698837
"R_SSA","GBR",6421.45481578947,2015,"Palm_oil",1.1102217,1.0390693,8.76739997783335,0.104559725110646,0.0146427232428957,94.0275856843651
"R_SSA","GBR",6421.45481578947,2015,"Rice",0,-0.18183045,8.76739997783335,0,0,0
"R_SSA","GBR",6421.45481578947,2015,"Soyabean",0.0023561,-0.3611112,8.76739997783335,-6.05074756927182,0.0155723448969811,99.9971091318539
"R_SSA","GBR",6421.45481578947,2000,"Cocoa",109.0927237,108.40598985,8.76739997783335,4.69219819675605,0.0139861439320037,89.8113913064897
"R_SSA","GBR",6421.45481578947,2020,"Cocoa",68.3305866,67.4476907,8.76739997783335,4.22435749356485,0.0140517301059067,90.2325499587486
"R_SSA","GBR",6421.45481578947,2020,"Coffee",2.3570929,1.9434424,8.76739997783335,0.857429037687233,0.0145328966173134,93.3223389706176
"R_SSA","GBR",6421.45481578947,2020,"Corn",2.8164299,2.6254256,8.76739997783335,1.03547008999621,0.0145070451152169,93.156334717985
"R_SSA","GBR",6421.45481578947,2000,"Palm_oil",1.9099014,1.0625164,8.76739997783335,0.647051617689374,0.0145635027331581,93.518874760601
"R_SSA","GBR",6421.45481578947,2000,"Rice",0.0431612,-205.22334265,8.76739997783335,-3.14281333545693,0.0151260320409189,97.1311312929445
"R_SSA","GBR",6421.45481578947,2000,"Soyabean",0.013192,-0.0139287,8.76739997783335,-4.32814469372484,0.0153063924645605,98.289307603916
"R_SSA","GBR",6421.45481578947,2010,"Wheat",1.3116424,-28.3307681,8.76739997783335,0.271280092394794,0.0146183311798433,93.8709531536099
"R_SSA","GBR",6421.45481578947,2010,"Corn",5.0745555,5.0208449,8.76739997783335,1.62423893488506,0.0144218831029732,92.60947070434
"R_SSA","GBR",6421.45481578947,2010,"Palm_oil",2.7503482,1.0403842,8.76739997783335,1.01172752184489,0.0145104898692105,93.1784550501062
"R_SSA","GBR",6421.45481578947,2005,"Corn",4.1090463,-11.5875818,8.76739997783335,1.4131909577862,0.0144523523365627,92.8051275111066
"R_SSA","GBR",6421.45481578947,2005,"Palm_oil",8.9409697,7.5433395,8.76739997783335,2.19064405086476,0.0143404277207507,92.0864086478954
"R_SSA","GBR",6421.45481578947,2000,"Coffee",19.7776452,19.3088124,8.76739997783335,2.98455226956261,0.0142270286244708,91.3582214749827
"R_SSA","GBR",6421.45481578947,2010,"Rice",0.0407624,-19.0043206,8.76739997783335,-3.19999519110491,0.0151346838601254,97.1866885590537
"R_SSA","GBR",6421.45481578947,2010,"Soyabean",0.0104995,0.0095686,8.76739997783335,-4.5564276420001,0.0153413742621009,98.5139416361962
"R_SSA","GBR",6421.45481578947,2000,"Corn",1.293136,-16.1364051,8.76739997783335,0.257070276006381,0.0146204085654558,93.8842929914558
"R_SSA","GRC",5084.80134210526,2000,"Coffee",8.8542094,8.8526127,8.53401124028692,2.18089298435782,0.0134974273516413,68.631736712594
"R_SSA","GRC",5084.80134210526,2000,"Wheat",0.0304984,-2.2898449,8.53401124028692,-3.49008105576119,0.0142849829359726,72.636300404784
"R_SSA","GRC",5084.80134210526,2000,"Corn",0.3785883,0.1482208,8.53401124028692,-0.971305944012483,0.0139296698939916,70.829604172052
"R_SSA","GRC",5084.80134210526,2005,"Wheat",0,-43.2184978,8.53401124028692,0,0,0
"R_SSA","GRC",5084.80134210526,2000,"Cocoa",2.0851716,0.2928827,8.53401124028692,0.734851154022401,0.0136940238048989,69.6313906219712
"R_SSA","GRC",5084.80134210526,2005,"Cocoa",1.9325829,1.0689156,8.53401124028692,0.658857398360132,0.0137044343630756,69.6843262421601
"R_SSA","GRC",5084.80134210526,2005,"Coffee",7.403736,7.3942796,8.53401124028692,2.0019847376736,0.0135215969765428,68.7546344537313
"R_SSA","GRC",5084.80134210526,2020,"Wheat",0,-0.316164,8.53401124028692,0,0,0
"R_SSA","GRC",5084.80134210526,2000,"Palm_oil",0.448876,0.448876,8.53401124028692,-0.80100859864667,0.0139059682233301,70.7090858852619
"R_SSA","GRC",5084.80134210526,2020,"Cocoa",1.6586539,0.9862171,8.53401124028692,0.506006369793809,0.0137253977492529,69.7909208963299
"R_SSA","GRC",5084.80134210526,2020,"Coffee",0.9497074,0.9431871,8.53401124028692,-0.0516013418292921,0.013802145402112,70.1811674645911
"R_SSA","GRC",5084.80134210526,2015,"Cocoa",0.0576915,-0.6786677,8.53401124028692,-2.85264543001132,0.0141942149666363,72.174763312483
"R_SSA","GRC",5084.80134210526,2015,"Coffee",4.5319514,4.5276086,8.53401124028692,1.51115261936598,0.0135881284627926,69.0929338443064
"R_SSA","GRC",5084.80134210526,2015,"Wheat",0,-0.4603199,8.53401124028692,0,0,0
"R_SSA","GRC",5084.80134210526,2010,"Wheat",0.0002136,-71.4330233,8.53401124028692,-8.45140545087823,0.0150115827295267,76.3309160102214
"R_SSA","GRC",5084.80134210526,2010,"Cocoa",0.7491397,-0.5424743,8.53401124028692,-0.288829797502938,0.0138349268866302,70.3478548010655
"R_SSA","GRC",5084.80134210526,2010,"Coffee",7.6040998,7.6040998,8.53401124028692,2.02868754921128,0.0135179868120144,68.7362774842923
"R_SSA","GRC",5084.80134210526,2010,"Rice",0,-0.0073464,8.53401124028692,0,0,0
"R_SSA","IDN",10487.8768947368,2000,"Palm_oil",0,-311.3140309,9.25797528764933,0,0,0
"R_SSA","IDN",10487.8768947368,2000,"Rice",0,-0.8785075,9.25797528764933,0,0,0
"R_SSA","IDN",10487.8768947368,2000,"Wheat",0.6235,-0.2832443,9.25797528764933,-0.472406513862046,0.0167309909980566,175.472573914568
"R_SSA","IDN",10487.8768947368,2000,"Corn",0.075255,0.075255,9.25797528764933,-2.58687293237781,0.0170885288722658,179.22238712448
"R_SSA","IDN",10487.8768947368,2005,"Wheat",0.0094102,-1.0021363,9.25797528764933,-4.66596107162559,0.0174475335289641,182.987583768569
"R_SSA","IDN",10487.8768947368,2010,"Cocoa",12.5461252,7.4168702,9.25797528764933,2.52941186890102,0.0162362202465897,170.283479182067
"R_SSA","IDN",10487.8768947368,2010,"Coffee",0.062475,-5.1399488,9.25797528764933,-2.77298880226112,0.0171203629513741,179.556259027225
"R_SSA","IDN",10487.8768947368,2010,"Corn",92.1758883,92.1758883,9.25797528764933,4.52369858117711,0.0159156308250305,166.921176794999
"R_SSA","IDN",10487.8768947368,2010,"Palm_oil",0.054864,-625.2765908,9.25797528764933,-2.90289788326157,0.0171426183102844,179.789670491724
"R_SSA","IDN",10487.8768947368,2010,"Rice",0,-1.0924478,9.25797528764933,0,0,0
"R_SSA","IDN",10487.8768947368,2010,"Soyabean",54.024626,54.024626,9.25797528764933,3.98943997964802,0.0160008889984682,167.815354022283
"R_SSA","IDN",10487.8768947368,2010,"Wheat",0,-1.5743092,9.25797528764933,0,0,0
"R_SSA","IDN",10487.8768947368,2015,"Cocoa",26.8335233,21.5231804,9.25797528764933,3.28965197523445,0.0161132540001349,168.993824327041
"R_SSA","IDN",10487.8768947368,2015,"Wheat",0.0349273,-1.58962445,9.25797528764933,-3.35448652060305,0.0172202074868112,180.603416223501
"R_SSA","IDN",10487.8768947368,2020,"Cocoa",75.6287583,71.7081623,9.25797528764933,4.3258366116451,0.0159471529805392,167.251777281431
"R_SSA","IDN",10487.8768947368,2020,"Coffee",0.152151,-0.8542025,9.25797528764933,-1.88288183019937,0.0169686496142711,177.965108224399
"R_SSA","IDN",10487.8768947368,2000,"Cocoa",9.7224914,6.4063021,9.25797528764933,2.27444190250122,0.0162776705523568,170.718204886201
"R_SSA","IDN",10487.8768947368,2000,"Coffee",0.150655,-5.0973401,9.25797528764933,-1.89276282444447,0.0169703263684016,177.982693815302
"R_SSA","IDN",10487.8768947368,2015,"Coffee",0,-5.9124623,9.25797528764933,0,0,0
